run [pow 10]	solution val	
9430	0.222428	
9431	0.222424	
9432	0.222421	
9433	0.222416	
9434	0.22241	
9435	0.222418	
9436	0.222414	
9437	0.222411	
9438	0.222411	
9439	0.22241	
9440	0.222414	
9441	0.222418	
9442	0.222415	
9443	0.222411	
9444	0.222408	
9445	0.222406	
9446	0.222406	
9447	0.222402	
9448	0.222402	
9449	0.222415	
9450	0.22241	
9451	0.222418	
9452	0.222415	
9453	0.222423	
9454	0.222421	
9455	0.222428	
9456	0.222434	
9457	0.222442	
9458	0.222457	
9459	0.222471	
9460	0.222473	
9461	0.222472	
9462	0.222467	
9463	0.222477	
9464	0.222487	
9465	0.222482	
9466	0.222482	
9467	0.222482	
9468	0.22248	
9469	0.222479	
9470	0.222473	
9471	0.222472	
9472	0.222476	
9473	0.222485	
9474	0.222484	
9475	0.222483	
9476	0.22248	
9477	0.222477	
9478	0.222474	
9479	0.222475	
9480	0.222474	
9481	0.222472	
9482	0.222467	
9483	0.222468	
9484	0.222462	
9485	0.222466	
9486	0.222483	
9487	0.222484	
9488	0.22248	
9489	0.222474	
9490	0.222473	
9491	0.222467	
9492	0.222464	
9493	0.222467	
9494	0.222473	
9495	0.222481	
9496	0.222477	
9497	0.222484	
9498	0.222481	
9499	0.222484	
9500	0.222478	
9501	0.222474	
9502	0.222472	
9503	0.222478	
9504	0.222479	
9505	0.222477	
9506	0.222491	
9507	0.222492	
9508	0.222491	
9509	0.222497	
9510	0.222496	
9511	0.222497	
9512	0.222505	
9513	0.222513	
9514	0.222516	
9515	0.222512	
9516	0.222508	
9517	0.222503	
9518	0.222516	
9519	0.222512	
9520	0.222517	
9521	0.222518	
9522	0.222518	
9523	0.222514	
9524	0.22252	
9525	0.222514	
9526	0.222511	
9527	0.222508	
9528	0.222504	
9529	0.222524	
9530	0.222521	
9531	0.222526	
9532	0.222522	
9533	0.222517	
9534	0.222512	
9535	0.222511	
9536	0.222506	
9537	0.222511	
9538	0.222508	
9539	0.222505	
9540	0.222503	
9541	0.222499	
9542	0.222504	
9543	0.22251	
9544	0.222514	
9545	0.222508	
9546	0.222505	
9547	0.222506	
9548	0.222509	
9549	0.222512	
9550	0.22251	
9551	0.222507	
9552	0.222503	
9553	0.222506	
9554	0.222508	
9555	0.222504	
9556	0.2225	
9557	0.222495	
9558	0.222489	
9559	0.222483	
9560	0.222489	
9561	0.222487	
9562	0.222482	
9563	0.222479	
9564	0.22248	
9565	0.222475	
9566	0.222474	
9567	0.222476	
9568	0.222472	
9569	0.222472	
9570	0.222466	
9571	0.222464	
9572	0.222462	
9573	0.222458	
9574	0.222458	
9575	0.222453	
9576	0.22245	
9577	0.222446	
9578	0.222443	
9579	0.222442	
9580	0.22244	
9581	0.22244	
9582	0.222435	
9583	0.222431	
9584	0.222429	
9585	0.222434	
9586	0.222428	
9587	0.222426	
9588	0.222437	
9589	0.222435	
9590	0.222433	
9591	0.222451	
9592	0.222447	
9593	0.22245	
9594	0.22245	
9595	0.222458	
9596	0.222457	
9597	0.222456	
9598	0.22246	
9599	0.22246	
9600	0.222458	
9601	0.222465	
9602	0.222465	
9603	0.222469	
9604	0.222468	
9605	0.222465	
9606	0.222473	
9607	0.222472	
9608	0.222469	
9609	0.222464	
9610	0.222463	
9611	0.222476	
9612	0.222479	
9613	0.222481	
9614	0.222478	
9615	0.222474	
9616	0.222476	
9617	0.222474	
9618	0.222468	
9619	0.22247	
9620	0.22247	
9621	0.222479	
9622	0.222474	
9623	0.222471	
9624	0.222469	
9625	0.222466	
9626	0.222464	
9627	0.222458	
9628	0.222456	
9629	0.222452	
9630	0.222452	
9631	0.222448	
9632	0.222447	
9633	0.222444	
9634	0.222439	
9635	0.222436	
9636	0.222449	
9637	0.222446	
9638	0.222441	
9639	0.222438	
9640	0.222439	
9641	0.222435	
9642	0.222435	
9643	0.222431	
9644	0.222429	
9645	0.222432	
9646	0.222439	
9647	0.222436	
9648	0.22244	
9649	0.222447	
9650	0.222443	
9651	0.222438	
9652	0.222432	
9653	0.222435	
9654	0.222443	
9655	0.222437	
9656	0.222433	
9657	0.222441	
9658	0.222444	
9659	0.222442	
9660	0.22244	
9661	0.222446	
9662	0.222443	
9663	0.22244	
9664	0.222438	
9665	0.22245	
9666	0.222448	
9667	0.22245	
9668	0.222445	
9669	0.222445	
9670	0.222451	
9671	0.222447	
9672	0.222453	
9673	0.222456	
9674	0.222464	
9675	0.222459	
9676	0.222463	
9677	0.222461	
9678	0.222458	
9679	0.222461	
9680	0.222465	
9681	0.222463	
9682	0.222478	
9683	0.222488	
9684	0.222487	
9685	0.222487	
9686	0.222485	
9687	0.222484	
9688	0.222479	
9689	0.222475	
9690	0.222471	
9691	0.22247	
9692	0.222474	
9693	0.222477	
9694	0.222486	
9695	0.222481	
9696	0.222486	
9697	0.222489	
9698	0.222492	
9699	0.222496	
9700	0.222495	
9701	0.222491	
9702	0.222489	
9703	0.222491	
9704	0.222486	
9705	0.22248	
9706	0.222481	
9707	0.222479	
9708	0.222475	
9709	0.222473	
9710	0.222474	
9711	0.222469	
9712	0.222464	
9713	0.222461	
9714	0.222456	
9715	0.222451	
9716	0.222451	
9717	0.222452	
9718	0.222447	
9719	0.222444	
9720	0.222445	
9721	0.222449	
9722	0.222456	
9723	0.222456	
9724	0.222453	
9725	0.22245	
9726	0.222456	
9727	0.222457	
9728	0.222463	
9729	0.222462	
9730	0.222457	
9731	0.222459	
9732	0.222456	
9733	0.222454	
9734	0.222448	
9735	0.222448	
9736	0.222452	
9737	0.222453	
9738	0.222451	
9739	0.222447	
9740	0.222449	
9741	0.222449	
9742	0.222452	
9743	0.222451	
9744	0.222447	
9745	0.222451	
9746	0.222461	
9747	0.222458	
9748	0.222454	
9749	0.222455	
9750	0.222454	
9751	0.222457	
9752	0.222457	
9753	0.222452	
9754	0.22245	
9755	0.222453	
9756	0.222453	
9757	0.222456	
9758	0.222452	
9759	0.222448	
9760	0.222452	
9761	0.222454	
9762	0.222452	
9763	0.222451	
9764	0.222463	
9765	0.222458	
9766	0.222454	
9767	0.222459	
9768	0.222457	
9769	0.222455	
9770	0.22245	
9771	0.22245	
9772	0.222447	
9773	0.222446	
9774	0.222441	
9775	0.222437	
9776	0.222444	
9777	0.222449	
9778	0.222445	
9779	0.222439	
9780	0.222443	
9781	0.222448	
9782	0.222445	
9783	0.222439	
9784	0.222436	
9785	0.222446	
9786	0.222443	
9787	0.222443	
9788	0.222448	
9789	0.222455	
9790	0.222462	
9791	0.222461	
9792	0.222467	
9793	0.222473	
9794	0.222477	
9795	0.222473	
9796	0.222476	
9797	0.222488	
9798	0.22249	
9799	0.222487	
9800	0.222495	
9801	0.222491	
9802	0.222487	
9803	0.222488	
9804	0.222484	
9805	0.222481	
9806	0.222479	
9807	0.222491	
9808	0.22249	
9809	0.222486	
9810	0.22249	
9811	0.222494	
9812	0.222493	
9813	0.222489	
9814	0.222493	
9815	0.222489	
9816	0.222491	
9817	0.222494	
9818	0.222509	
9819	0.222504	
9820	0.222502	
9821	0.222498	
9822	0.222495	
9823	0.222502	
9824	0.222499	
9825	0.222502	
9826	0.222502	
9827	0.222503	
9828	0.222513	
9829	0.222514	
9830	0.222514	
9831	0.222515	
9832	0.222523	
9833	0.222527	
9834	0.222536	
9835	0.222533	
9836	0.222527	
9837	0.222523	
9838	0.222522	
9839	0.222522	
9840	0.222524	
9841	0.22252	
9842	0.222519	
9843	0.222529	
9844	0.222531	
9845	0.222526	
9846	0.222522	
9847	0.222522	
9848	0.22252	
9849	0.222521	
9850	0.222516	
9851	0.222519	
9852	0.22252	
9853	0.222531	
9854	0.222533	
9855	0.22253	
9856	0.222534	
9857	0.222535	
9858	0.222534	
9859	0.222539	
9860	0.222546	
9861	0.222552	
9862	0.222555	
9863	0.22256	
9864	0.222556	
9865	0.222551	
9866	0.22255	
9867	0.222546	
9868	0.222551	
9869	0.222547	
9870	0.222544	
9871	0.222546	
9872	0.222546	
9873	0.222541	
9874	0.222538	
9875	0.222547	
9876	0.222557	
9877	0.222562	
9878	0.222562	
9879	0.222564	
9880	0.222569	
9881	0.222563	
9882	0.222561	
9883	0.222562	
9884	0.22256	
9885	0.22256	
9886	0.22257	
9887	0.222575	
9888	0.22257	
9889	0.222566	
9890	0.222572	
9891	0.22257	
9892	0.222566	
9893	0.222561	
9894	0.222567	
9895	0.222563	
9896	0.222565	
9897	0.222575	
9898	0.222573	
9899	0.222576	
9900	0.222581	
9901	0.222576	
9902	0.222583	
9903	0.22258	
9904	0.222582	
9905	0.222582	
9906	0.222581	
9907	0.222582	
9908	0.222577	
9909	0.222575	
9910	0.222573	
9911	0.222573	
9912	0.222571	
9913	0.222572	
9914	0.222568	
9915	0.222566	
9916	0.222561	
9917	0.222564	
9918	0.222569	
9919	0.222566	
9920	0.222564	
9921	0.22256	
9922	0.222559	
9923	0.222578	
9924	0.222575	
9925	0.222578	
9926	0.222575	
9927	0.222577	
9928	0.222584	
9929	0.222592	
9930	0.222588	
9931	0.222583	
9932	0.222589	
9933	0.222584	
9934	0.222582	
9935	0.222582	
9936	0.222592	
9937	0.222592	
9938	0.222588	
9939	0.222588	
9940	0.222589	
9941	0.222584	
9942	0.222588	
9943	0.222587	
9944	0.222588	
9945	0.222596	
9946	0.222599	
9947	0.222596	
9948	0.222595	
9949	0.222591	
9950	0.222587	
9951	0.222583	
9952	0.222579	
9953	0.22258	
9954	0.222577	
9955	0.222577	
9956	0.222571	
9957	0.222573	
9958	0.22257	
9959	0.222568	
9960	0.222562	
9961	0.222558	
9962	0.222555	
9963	0.222551	
9964	0.222554	
9965	0.222555	
9966	0.222554	
9967	0.222551	
9968	0.222561	
9969	0.222559	
9970	0.222563	
9971	0.222562	
9972	0.222558	
9973	0.222561	
9974	0.222561	
9975	0.222558	
9976	0.222554	
9977	0.222554	
9978	0.222557	
9979	0.222557	
9980	0.222557	
9981	0.222553	
9982	0.222551	
9983	0.22255	
9984	0.222547	
9985	0.222558	
9986	0.222558	
9987	0.222562	
9988	0.222563	
9989	0.222562	
9990	0.222563	
9991	0.222563	
9992	0.222567	
9993	0.222575	
9994	0.222573	
9995	0.22258	
9996	0.222574	
9997	0.222573	
9998	0.222572	
9999	0.222581	
10000	0.222583	
10001	0.222588	
10002	0.222592	
10003	0.222588	
10004	0.222588	
10005	0.222588	
10006	0.222589	
10007	0.222584	
10008	0.222589	
10009	0.22259	
10010	0.222589	
10011	0.222593	
10012	0.222587	
10013	0.22259	
10014	0.222592	
10015	0.222586	
10016	0.222583	
10017	0.222579	
10018	0.222579	
10019	0.222574	
10020	0.222576	
10021	0.222574	
10022	0.222574	
10023	0.222584	
10024	0.222594	
10025	0.222599	
10026	0.222595	
10027	0.222598	
10028	0.222596	
10029	0.222604	
10030	0.222603	
10031	0.222606	
10032	0.222604	
10033	0.2226	
10034	0.222602	
10035	0.2226	
10036	0.222597	
10037	0.222601	
10038	0.222602	
10039	0.222598	
10040	0.222593	
10041	0.22259	
10042	0.222587	
10043	0.222583	
10044	0.222583	
10045	0.222578	
10046	0.222584	
10047	0.222584	
10048	0.222584	
10049	0.222579	
10050	0.222586	
10051	0.222584	
10052	0.222585	
10053	0.222584	
10054	0.222579	
10055	0.222575	
10056	0.222571	
10057	0.222567	
10058	0.222568	
10059	0.222571	
10060	0.222566	
10061	0.222573	
10062	0.222575	
10063	0.222571	
10064	0.222581	
10065	0.222578	
10066	0.222576	
10067	0.22258	
10068	0.222579	
10069	0.222577	
10070	0.222574	
10071	0.222576	
10072	0.222578	
10073	0.222574	
10074	0.222571	
10075	0.222571	
10076	0.222573	
10077	0.222568	
10078	0.222568	
10079	0.222564	
10080	0.222562	
10081	0.222558	
10082	0.222554	
10083	0.22255	
10084	0.222547	
10085	0.222555	
10086	0.22255	
10087	0.222547	
10088	0.222547	
10089	0.222547	
10090	0.222549	
10091	0.222544	
10092	0.222542	
10093	0.22254	
10094	0.222541	
10095	0.222541	
10096	0.222539	
10097	0.222536	
10098	0.222534	
10099	0.222535	
10100	0.222547	
10101	0.222542	
10102	0.222547	
10103	0.222543	
10104	0.222545	
10105	0.222541	
10106	0.222537	
10107	0.222544	
10108	0.222541	
10109	0.222542	
10110	0.22254	
10111	0.222542	
10112	0.222537	
10113	0.222533	
10114	0.222528	
10115	0.222533	
10116	0.222536	
10117	0.222531	
10118	0.222531	
10119	0.222537	
10120	0.222541	
10121	0.222544	
10122	0.222545	
10123	0.222549	
10124	0.222544	
10125	0.222541	
10126	0.222538	
10127	0.222535	
10128	0.222531	
10129	0.222535	
10130	0.222529	
10131	0.222528	
10132	0.222527	
10133	0.222526	
10134	0.222524	
10135	0.222524	
10136	0.222522	
10137	0.222521	
10138	0.222524	
10139	0.222524	
10140	0.222534	
10141	0.22253	
10142	0.222531	
10143	0.222528	
10144	0.222527	
10145	0.222523	
10146	0.222523	
10147	0.222521	
10148	0.222517	
10149	0.222521	
10150	0.222518	
10151	0.222523	
10152	0.222523	
10153	0.222519	
10154	0.222531	
10155	0.222537	
10156	0.222536	
10157	0.222535	
10158	0.222537	
10159	0.222532	
10160	0.222529	
10161	0.22253	
10162	0.222537	
10163	0.222542	
10164	0.222545	
10165	0.222546	
10166	0.222548	
10167	0.222547	
10168	0.222543	
10169	0.222539	
10170	0.222538	
10171	0.222533	
10172	0.222528	
10173	0.222536	
10174	0.222534	
10175	0.222543	
10176	0.222544	
10177	0.222541	
10178	0.222544	
10179	0.222543	
10180	0.222541	
10181	0.222546	
10182	0.222546	
10183	0.222541	
10184	0.222539	
10185	0.222535	
10186	0.22253	
10187	0.222535	
10188	0.222538	
10189	0.222533	
10190	0.222529	
10191	0.222525	
10192	0.222526	
10193	0.222538	
10194	0.222539	
10195	0.222535	
10196	0.222531	
10197	0.222526	
10198	0.222529	
10199	0.222537	
10200	0.222533	
10201	0.222537	
10202	0.222539	
10203	0.222549	
10204	0.222554	
10205	0.222553	
10206	0.222549	
10207	0.222544	
10208	0.222543	
10209	0.222539	
10210	0.222541	
10211	0.222539	
10212	0.222535	
10213	0.222534	
10214	0.222531	
10215	0.222533	
10216	0.222539	
10217	0.222541	
10218	0.222538	
10219	0.222543	
10220	0.222549	
10221	0.222553	
10222	0.222552	
10223	0.22256	
10224	0.222566	
10225	0.222562	
10226	0.222558	
10227	0.22256	
10228	0.222555	
10229	0.22256	
10230	0.222554	
10231	0.222549	
10232	0.222549	
10233	0.222544	
10234	0.222547	
10235	0.222549	
10236	0.222546	
10237	0.222544	
10238	0.222541	
10239	0.222536	
